inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days
INS037208,2022-12-25,VIP区,电子显示屏,电气,79,正常,2022-11-25,2023-02-22,,低,44.1,1.61,72.7,2159
INS037209,2022-12-25,VIP区,贵宾接待系统,控制,62,预警,2022-08-03,2023-03-06,,低,42.6,2.38,13.9,815
INS037210,2022-12-25,舞台区,液压升降台,机械,67,预警,2022-08-22,2023-03-24,,低,58.0,4.41,38.2,656
INS037211,2022-12-25,舞台区,舞台灯光,电气,78,正常,2022-07-18,2023-03-02,,低,58.0,2.32,51.1,1460
INS037212,2022-12-25,舞台区,音响系统,电气,77,正常,2022-07-26,2023-02-01,,低,63.9,3.56,39.2,1411
INS037213,2022-12-25,舞台区,烟雾机,特效,53,预警,2022-09-14,2023-03-23,,中,26.3,2.08,22.2,366
INS037214,2022-12-25,舞台区,吊挂系统,机械,55,预警,2022-10-17,2023-03-11,,中,58.5,4.15,38.8,555
INS037215,2022-12-25,舞台区,旋转舞台,机械,77,正常,2022-10-04,2023-03-14,,低,58.7,4.99,18.2,901
INS037216,2022-12-25,舞台区,LED地屏,电气,80,正常,2022-10-23,2023-01-25,,低,67.0,3.73,59.6,1975
INS037217,2022-12-25,舞台区,舞台幕布,结构,85,正常,2022-08-29,2023-02-22,,低,41.3,3.84,25.7,3345
INS037218,2022-12-25,舞台区,线缆卷扬机,机械,70,正常,2022-10-28,2023-01-31,,低,66.0,5.15,3.1,696
INS037219,2022-12-25,舞台区,舞台监控,安防,74,正常,2022-08-29,2023-02-16,,低,35.9,4.04,19.2,845
INS037220,2022-12-25,灯光区,主灯阵列,电气,61,预警,2022-09-09,2023-03-21,,低,57.0,2.35,66.7,952
INS037221,2022-12-25,灯光区,追光灯,电气,69,预警,2022-08-11,2023-03-15,,低,61.0,1.55,72.8,1183
INS037222,2022-12-25,灯光区,灯光控制台,控制,75,正常,2022-11-02,2023-02-11,,低,40.7,2.12,13.8,679
INS037223,2022-12-25,灯光区,配电柜,电气,78,正常,2022-11-11,2023-02-27,,低,53.0,1.09,20.8,1422
INS037224,2022-12-25,灯光区,散热系统,暖通,68,预警,2022-11-06,2023-02-10,,低,49.7,3.22,98.0,1290
INS037225,2022-12-25,灯光区,特效灯,电气,74,正常,2022-07-06,2023-02-06,绝缘老化,低,73.0,1.81,51.2,1290
INS037226,2022-12-25,灯光区,激光投影,电气,73,正常,2022-11-08,2023-02-22,,低,51.1,1.53,62.9,2005
INS037227,2022-12-25,灯光区,灯光桁架,结构,83,正常,2022-11-10,2023-03-09,,低,36.2,1.42,34.2,2981
INS037228,2022-12-25,灯光区,调光器,电气,72,正常,2022-11-05,2023-03-05,,低,62.7,1.78,50.3,1951
INS037229,2022-12-25,灯光区,信号放大器,通信,69,预警,2022-08-26,2023-03-10,,低,27.9,2.46,11.8,741
INS037230,2022-12-25,音响区,主扩音箱,电气,65,预警,2022-09-21,2023-03-02,,低,51.6,1.43,77.3,1482
INS037231,2022-12-25,音响区,低音炮阵列,电气,76,正常,2022-09-18,2023-03-10,,低,61.1,2.22,75.3,1707
INS037232,2022-12-25,音响区,调音台,控制,64,预警,2022-10-30,2023-03-10,程序异常,低,30.8,2.17,-2.7,757
INS037233,2022-12-25,音响区,无线麦克风,通信,84,正常,2022-11-16,2023-02-11,,低,37.2,2.4,36.4,1177
INS037234,2022-12-25,音响区,功放系统,电气,72,正常,2022-11-13,2023-02-14,,低,54.0,0.37,57.9,1505
INS037235,2022-12-25,音响区,音频处理器,控制,87,正常,2022-08-10,2023-01-28,,低,49.5,2.86,25.9,1153
INS037236,2022-12-25,音响区,返听音箱,电气,80,正常,2022-10-28,2023-03-20,,低,61.9,0.71,65.8,1423
INS037237,2022-12-25,音响区,信号分配器,通信,61,预警,2022-08-02,2023-03-13,,低,14.1,3.19,32.7,473
INS037238,2022-12-25,音响区,录音系统,控制,75,正常,2022-10-21,2023-03-02,,低,28.3,3.15,17.9,967
INS037239,2022-12-25,音响区,降噪系统,电气,70,正常,2022-09-16,2023-03-01,,低,50.9,1.51,67.8,1778
INS037240,2022-12-25,安防区,视频监控,安防,84,正常,2022-11-21,2023-03-15,,低,28.0,2.49,72.4,924
INS037241,2022-12-25,安防区,门禁系统,安防,82,正常,2022-08-07,2023-02-05,,低,40.7,3.33,49.3,1155
INS037242,2022-12-25,安防区,X光安检机,安防,80,正常,2022-11-11,2023-02-06,,低,29.5,1.92,27.6,838
INS037243,2022-12-25,安防区,金属探测器,安防,74,正常,2022-07-13,2023-01-29,,低,25.5,1.14,42.0,1383
INS037244,2022-12-25,安防区,报警系统,安防,80,正常,2022-08-15,2023-01-26,,低,36.3,3.74,15.2,895
INS037245,2022-12-25,安防区,人脸识别终端,安防,84,正常,2022-11-16,2023-02-16,,低,34.2,1.05,42.5,1415
INS037246,2022-12-25,安防区,巡更系统,安防,74,正常,2022-07-24,2023-03-13,存储异常,低,24.7,1.91,16.6,847
INS037247,2022-12-25,安防区,对讲系统,通信,60,预警,2022-10-28,2023-03-18,,低,26.5,2.72,27.7,750
INS037248,2022-12-25,安防区,防入侵传感器,安防,73,正常,2022-11-21,2023-03-11,,低,26.4,2.15,43.9,955
INS037249,2022-12-25,安防区,安防控制台,控制,71,正常,2022-11-04,2023-02-03,,低,35.2,1.32,48.8,1118
INS037250,2022-12-25,消防区,火灾报警器,消防,88,正常,2022-10-21,2023-02-27,,低,28.2,3.08,5.5,1906
INS037251,2022-12-25,消防区,自动喷淋,消防,83,正常,2022-08-01,2023-02-23,,低,24.4,0.84,48.8,1803
INS037252,2022-12-25,消防区,消防水泵,机械,65,预警,2022-09-28,2023-03-15,,低,59.9,5.2,22.2,780
INS037253,2022-12-25,消防区,排烟风机,暖通,77,正常,2022-10-30,2023-01-29,,低,47.2,3.78,50.9,1305
INS037254,2022-12-25,消防区,灭火器组,消防,85,正常,2022-11-23,2023-02-22,,低,22.3,1.58,37.0,1828
INS037255,2022-12-25,消防区,气体灭火系统,消防,90,正常,2022-11-14,2023-02-26,,低,26.2,2.17,47.1,2164
INS037256,2022-12-25,消防区,消防广播,通信,77,正常,2022-08-04,2023-03-16,,低,31.4,1.8,26.3,929
INS037257,2022-12-25,消防区,防火卷帘,结构,75,正常,2022-11-18,2023-01-24,,低,30.2,0.55,38.3,2647
INS037258,2022-12-25,消防区,消防电话,通信,61,预警,2022-09-14,2023-02-15,,低,39.0,2.29,13.0,839
INS037259,2022-12-25,消防区,应急照明,电气,83,正常,2022-10-19,2023-02-12,,低,55.9,1.72,44.1,1857
INS037260,2022-12-25,电力区,主变压器,电气,89,正常,2022-10-01,2023-03-24,,低,57.4,2.22,37.5,1663
INS037261,2022-12-25,电力区,备用发电机,机械,58,预警,2022-10-27,2023-03-02,,中,53.0,2.63,50.9,730
INS037262,2022-12-25,电力区,UPS电源,电气,79,正常,2022-08-14,2023-03-03,,低,61.3,0.21,56.2,1466
INS037263,2022-12-25,电力区,配电柜,电气,84,正常,2022-08-02,2023-02-19,,低,61.8,0.73,36.3,1874
INS037264,2022-12-25,电力区,电缆线路,电气,71,正常,2022-10-31,2023-01-27,,低,78.3,1.08,85.0,1092
INS037265,2022-12-25,电力区,稳压器,电气,74,正常,2022-07-13,2023-01-28,,低,62.1,2.75,51.4,1810
INS037266,2022-12-25,电力区,电容补偿柜,电气,76,正常,2022-09-15,2023-03-20,电压异常,低,61.9,2.73,60.6,2004
INS037267,2022-12-25,电力区,接地系统,电气,73,正常,2022-10-17,2023-01-31,短路,低,51.8,1.96,52.4,1119
INS037268,2022-12-25,电力区,电力监控,控制,72,正常,2022-08-19,2023-02-01,,低,33.8,0.53,27.9,1193
INS037269,2022-12-25,电力区,柴油储罐,机械,74,正常,2022-10-03,2023-03-16,,低,67.5,5.66,-10.3,944
INS037270,2023-01-03,A区,座椅系统,结构,90,正常,2022-10-01,2023-02-03,,低,30.9,2.04,22.1,2437
INS037271,2023-01-03,A区,空调机组,暖通,68,预警,2022-08-13,2023-03-22,异响,低,38.5,3.98,97.9,1562
INS037272,2023-01-03,A区,照明系统,电气,74,正常,2022-11-13,2023-03-30,,低,40.9,3.1,55.1,1324
INS037273,2023-01-03,A区,消防喷淋,消防,83,正常,2022-08-16,2023-03-04,,低,25.7,1.64,34.6,2703
INS037274,2023-01-03,A区,监控摄像头,安防,74,正常,2022-11-16,2023-02-22,,低,42.9,2.05,30.7,1284
INS037275,2023-01-03,A区,通风管道,暖通,68,预警,2022-09-25,2023-02-20,,低,42.2,2.61,61.7,1262
INS037276,2023-01-03,A区,应急照明,电气,81,正常,2022-11-13,2023-03-10,,低,64.4,2.04,70.5,1797
INS037277,2023-01-03,A区,排水系统,结构,80,正常,2022-11-01,2023-02-18,,低,42.8,1.64,9.0,2913
INS037278,2023-01-03,A区,隔音墙板,结构,85,正常,2022-08-07,2023-02-14,,低,26.4,2.78,20.1,2217
INS037279,2023-01-03,A区,电子显示屏,电气,84,正常,2022-07-31,2023-03-23,,低,61.8,1.1,54.3,2390
INS037280,2023-01-03,B区,座椅系统,结构,70,正常,2022-07-31,2023-03-09,,低,38.6,0.73,49.3,2686
INS037281,2023-01-03,B区,空调机组,暖通,60,预警,2022-08-05,2023-03-25,温控失灵,低,54.0,3.48,74.6,1073
INS037282,2023-01-03,B区,照明系统,电气,72,正常,2022-07-12,2023-03-23,,低,53.6,1.5,32.7,1847
INS037283,2023-01-03,B区,消防喷淋,消防,81,正常,2022-09-14,2023-02-18,,低,45.5,2.73,23.4,1593
INS037284,2023-01-03,B区,监控摄像头,安防,74,正常,2022-11-12,2023-03-30,,低,26.5,1.64,25.0,864
INS037285,2023-01-03,B区,通风管道,暖通,66,预警,2022-10-18,2023-03-24,,低,42.4,3.48,64.2,1564
INS037286,2023-01-03,B区,应急照明,电气,68,预警,2022-11-11,2023-02-18,,低,40.2,2.48,53.3,1191
INS037287,2023-01-03,B区,排水系统,结构,73,正常,2022-08-15,2023-03-23,,低,30.6,1.88,24.3,3401
INS037288,2023-01-03,B区,隔音墙板,结构,80,正常,2022-09-07,2023-02-21,,低,31.9,0.85,17.9,2561
INS037289,2023-01-03,B区,电子显示屏,电气,86,正常,2022-07-22,2023-03-10,,低,52.3,2.65,40.7,1995
INS037290,2023-01-03,C区,座椅系统,结构,76,正常,2022-12-04,2023-02-24,,低,34.6,0.49,22.7,1999
INS037291,2023-01-03,C区,空调机组,暖通,60,预警,2022-10-19,2023-03-24,,低,48.3,3.02,67.7,913
INS037292,2023-01-03,C区,照明系统,电气,70,正常,2022-09-08,2023-02-17,,低,38.0,1.49,81.3,1387
INS037293,2023-01-03,C区,消防喷淋,消防,83,正常,2022-08-30,2023-02-21,,低,35.6,1.53,37.5,1660
INS037294,2023-01-03,C区,监控摄像头,安防,77,正常,2022-09-20,2023-02-06,,低,30.6,1.7,8.9,1072
INS037295,2023-01-03,C区,通风管道,暖通,74,正常,2022-09-05,2023-03-29,,低,33.5,2.93,73.6,1325
INS037296,2023-01-03,C区,应急照明,电气,68,预警,2022-08-25,2023-02-10,,低,47.7,1.05,62.6,1132
INS037297,2023-01-03,C区,排水系统,结构,82,正常,2022-12-03,2023-03-20,,低,33.9,1.07,49.9,3359
INS037298,2023-01-03,C区,隔音墙板,结构,80,正常,2022-12-04,2023-02-06,,低,14.5,1.44,24.0,3506
INS037299,2023-01-03,C区,电子显示屏,电气,77,正常,2022-09-28,2023-02-12,,低,45.2,1.83,67.3,1469
INS037300,2023-01-03,VIP区,座椅系统,结构,78,正常,2022-07-13,2023-02-16,,低,33.1,1.03,25.2,2299
INS037301,2023-01-03,VIP区,空调机组,暖通,68,预警,2022-08-07,2023-03-09,制冷不足,低,39.4,2.97,80.1,1055
INS037302,2023-01-03,VIP区,照明系统,电气,79,正常,2022-10-23,2023-02-06,,低,52.0,2.29,77.1,1584
INS037303,2023-01-03,VIP区,消防喷淋,消防,82,正常,2022-11-06,2023-02-11,,低,30.1,2.45,36.5,2173
INS037304,2023-01-03,VIP区,监控摄像头,安防,77,正常,2022-09-06,2023-03-17,,低,27.2,0.26,31.1,920
INS037305,2023-01-03,VIP区,电梯系统,运输,70,正常,2022-11-06,2023-03-23,,低,45.9,2.42,20.2,1249
INS037306,2023-01-03,VIP区,通风管道,暖通,65,预警,2022-07-18,2023-02-07,,低,38.2,2.95,86.2,1043
INS037307,2023-01-03,VIP区,应急照明,电气,70,正常,2022-11-15,2023-03-01,,低,50.3,3.21,57.3,1548
INS037308,2023-01-03,VIP区,排水系统,结构,86,正常,2022-08-16,2023-03-06,,低,35.7,2.05,47.8,3143
INS037309,2023-01-03,VIP区,电子显示屏,电气,80,正常,2022-09-03,2023-03-19,,低,47.9,2.07,70.3,2262
INS037310,2023-01-03,VIP区,贵宾接待系统,控制,71,正常,2022-10-02,2023-03-22,,低,40.9,0.78,9.3,1168
INS037311,2023-01-03,舞台区,液压升降台,机械,66,预警,2022-07-28,2023-03-06,,低,64.7,3.96,16.1,600
INS037312,2023-01-03,舞台区,舞台灯光,电气,70,正常,2022-11-03,2023-03-19,,低,45.8,1.3,80.1,1927
INS037313,2023-01-03,舞台区,音响系统,电气,71,正常,2022-10-03,2023-03-26,,低,69.2,1.44,36.0,1801
INS037314,2023-01-03,舞台区,烟雾机,特效,85,正常,2022-07-27,2023-03-24,,低,25.3,2.91,1.3,515
INS037315,2023-01-03,舞台区,吊挂系统,机械,84,正常,2022-08-20,2023-03-06,,低,68.0,3.54,11.4,1140
INS037316,2023-01-03,舞台区,旋转舞台,机械,76,正常,2022-08-05,2023-03-02,,低,66.3,6.07,31.6,675
INS037317,2023-01-03,舞台区,LED地屏,电气,75,正常,2022-11-26,2023-02-11,,低,53.4,2.17,57.2,2077
INS037318,2023-01-03,舞台区,舞台幕布,结构,69,预警,2022-08-27,2023-03-20,,低,20.0,2.01,39.3,2615
INS037319,2023-01-03,舞台区,线缆卷扬机,机械,52,预警,2022-11-17,2023-03-27,,中,60.2,3.14,29.9,554
INS037320,2023-01-03,舞台区,舞台监控,安防,73,正常,2022-10-18,2023-02-13,,低,32.7,1.81,48.0,770
INS037321,2023-01-03,灯光区,主灯阵列,电气,79,正常,2022-11-02,2023-02-08,,低,48.4,1.83,40.6,1947
INS037322,2023-01-03,灯光区,追光灯,电气,85,正常,2022-07-10,2023-02-21,,低,51.4,2.68,73.5,2402
INS037323,2023-01-03,灯光区,灯光控制台,控制,69,预警,2022-07-11,2023-03-25,,低,34.0,2.12,50.1,1093
INS037324,2023-01-03,灯光区,配电柜,电气,82,正常,2022-08-15,2023-02-22,,低,69.8,1.0,42.4,1885
INS037325,2023-01-03,灯光区,散热系统,暖通,63,预警,2022-10-27,2023-03-23,,低,34.8,1.95,88.4,1073
INS037326,2023-01-03,灯光区,特效灯,电气,77,正常,2022-07-29,2023-02-18,,低,56.8,2.14,60.3,1685
INS037327,2023-01-03,灯光区,激光投影,电气,68,预警,2022-08-02,2023-03-31,,低,64.4,1.05,40.9,1865
INS037328,2023-01-03,灯光区,灯光桁架,结构,83,正常,2022-09-24,2023-03-21,,低,42.7,1.49,30.5,3624
INS037329,2023-01-03,灯光区,调光器,电气,73,正常,2022-09-16,2023-02-19,,低,45.0,1.02,57.7,1898
INS037330,2023-01-03,灯光区,信号放大器,通信,70,正常,2022-11-18,2023-03-27,,低,42.7,1.82,21.1,767
INS037331,2023-01-03,音响区,主扩音箱,电气,84,正常,2022-08-14,2023-03-05,,低,41.0,3.65,42.9,1381
INS037332,2023-01-03,音响区,低音炮阵列,电气,79,正常,2022-09-02,2023-03-14,,低,45.6,3.65,68.3,1619
INS037333,2023-01-03,音响区,调音台,控制,68,预警,2022-09-02,2023-02-24,,低,36.2,2.32,5.1,798
INS037334,2023-01-03,音响区,无线麦克风,通信,80,正常,2022-07-23,2023-03-15,,低,31.0,1.81,23.8,878
INS037335,2023-01-03,音响区,功放系统,电气,71,正常,2022-09-17,2023-03-15,,低,51.8,1.72,42.9,1315
INS037336,2023-01-03,音响区,音频处理器,控制,74,正常,2022-10-20,2023-02-10,,低,26.6,2.66,45.1,863
INS037337,2023-01-03,音响区,返听音箱,电气,74,正常,2022-09-05,2023-03-09,,低,46.6,3.5,53.2,1327
INS037338,2023-01-03,音响区,信号分配器,通信,77,正常,2022-10-14,2023-03-01,,低,23.9,3.19,11.0,1020
INS037339,2023-01-03,音响区,录音系统,控制,77,正常,2022-11-07,2023-02-08,,低,24.4,2.06,32.4,801
INS037340,2023-01-03,音响区,降噪系统,电气,75,正常,2022-09-11,2023-02-15,,低,56.8,2.01,58.0,1288
INS037341,2023-01-03,安防区,视频监控,安防,70,正常,2022-12-03,2023-03-21,,低,35.2,2.44,-6.7,1255
INS037342,2023-01-03,安防区,门禁系统,安防,76,正常,2022-11-11,2023-03-29,,低,26.4,3.09,44.2,1170
INS037343,2023-01-03,安防区,X光安检机,安防,78,正常,2022-09-29,2023-02-17,,低,28.0,0.81,24.7,1285
INS037344,2023-01-03,安防区,金属探测器,安防,75,正常,2022-11-01,2023-03-07,,低,40.6,2.65,45.7,1284
INS037345,2023-01-03,安防区,报警系统,安防,82,正常,2022-12-01,2023-02-13,,低,34.2,2.57,24.1,1007
INS037346,2023-01-03,安防区,人脸识别终端,安防,71,正常,2022-08-25,2023-02-17,,低,15.6,1.47,44.8,1048
INS037347,2023-01-03,安防区,巡更系统,安防,74,正常,2022-11-30,2023-03-16,,低,31.7,2.54,20.4,1115
INS037348,2023-01-03,安防区,对讲系统,通信,85,正常,2022-09-20,2023-03-10,,低,29.7,1.0,17.3,927
INS037349,2023-01-03,安防区,防入侵传感器,安防,68,预警,2022-09-10,2023-03-06,画面模糊,低,24.9,1.54,13.5,1087
INS037350,2023-01-03,安防区,安防控制台,控制,78,正常,2022-08-19,2023-03-11,,低,27.8,2.06,-8.5,946
INS037351,2023-01-03,消防区,火灾报警器,消防,83,正常,2022-08-02,2023-02-15,,低,26.3,1.8,46.4,2323
INS037352,2023-01-03,消防区,自动喷淋,消防,83,正常,2022-07-19,2023-02-20,,低,23.1,3.3,16.2,2137
INS037353,2023-01-03,消防区,消防水泵,机械,52,预警,2022-08-25,2023-02-03,,中,50.7,4.89,33.4,721
INS037354,2023-01-03,消防区,排烟风机,暖通,73,正常,2022-09-23,2023-03-22,,低,42.9,3.8,77.1,1054
INS037355,2023-01-03,消防区,灭火器组,消防,83,正常,2022-07-18,2023-03-04,,低,25.9,1.14,24.2,2708
INS037356,2023-01-03,消防区,气体灭火系统,消防,82,正常,2022-07-24,2023-03-12,,低,49.6,1.73,8.6,2621
INS037357,2023-01-03,消防区,消防广播,通信,70,正常,2022-07-28,2023-02-22,,低,54.4,2.49,36.8,893
INS037358,2023-01-03,消防区,防火卷帘,结构,84,正常,2022-09-09,2023-03-03,,低,29.9,2.57,24.7,2936
INS037359,2023-01-03,消防区,消防电话,通信,76,正常,2022-09-03,2023-03-31,信号弱,低,24.3,1.14,13.6,722
INS037360,2023-01-03,消防区,应急照明,电气,89,正常,2022-07-24,2023-02-03,,低,45.5,2.04,68.0,2257
INS037361,2023-01-03,电力区,主变压器,电气,75,正常,2022-10-05,2023-04-01,,低,52.3,0.42,73.2,2102
INS037362,2023-01-03,电力区,备用发电机,机械,53,预警,2022-10-03,2023-03-02,,中,67.3,4.7,15.1,453
INS037363,2023-01-03,电力区,UPS电源,电气,69,预警,2022-09-08,2023-02-21,,低,57.3,3.05,43.2,1461
INS037364,2023-01-03,电力区,配电柜,电气,74,正常,2022-08-31,2023-03-28,,低,54.1,2.73,44.1,1862
INS037365,2023-01-03,电力区,电缆线路,电气,73,正常,2022-08-02,2023-03-19,,低,65.8,0.96,43.9,1908
INS037366,2023-01-03,电力区,稳压器,电气,86,正常,2022-09-24,2023-03-07,,低,53.3,2.1,48.1,1675
INS037367,2023-01-03,电力区,电容补偿柜,电气,73,正常,2022-09-06,2023-03-05,,低,44.4,2.87,79.5,1569
INS037368,2023-01-03,电力区,接地系统,电气,81,正常,2022-10-26,2023-02-15,,低,56.7,2.0,65.3,1535
INS037369,2023-01-03,电力区,电力监控,控制,76,正常,2022-07-27,2023-02-09,,低,34.9,2.16,7.4,848
INS037370,2023-01-03,电力区,柴油储罐,机械,54,预警,2022-11-27,2023-02-11,,中,56.9,4.26,28.2,669
INS037371,2023-01-08,A区,座椅系统,结构,89,正常,2022-08-23,2023-03-05,,低,36.9,2.01,32.3,3359
INS037372,2023-01-08,A区,空调机组,暖通,63,预警,2022-11-19,2023-02-18,异响,低,52.7,2.06,84.7,981
INS037373,2023-01-08,A区,照明系统,电气,66,预警,2022-09-08,2023-02-27,,低,55.9,0.57,62.0,1868
INS037374,2023-01-08,A区,消防喷淋,消防,89,正常,2022-07-23,2023-03-28,,低,17.9,0.63,38.6,1861
INS037375,2023-01-08,A区,监控摄像头,安防,76,正常,2022-09-05,2023-02-12,,低,35.0,2.9,6.4,1150
INS037376,2023-01-08,A区,通风管道,暖通,65,预警,2022-11-24,2023-03-17,,低,54.5,1.58,66.8,1184
INS037377,2023-01-08,A区,应急照明,电气,81,正常,2022-09-30,2023-04-05,,低,50.2,0.83,49.1,1785
INS037378,2023-01-08,A区,排水系统,结构,83,正常,2022-08-20,2023-03-12,,低,23.3,1.53,19.9,3832
INS037379,2023-01-08,A区,隔音墙板,结构,89,正常,2022-07-17,2023-02-09,,低,34.6,1.41,57.9,4116
INS037380,2023-01-08,A区,电子显示屏,电气,77,正常,2022-11-26,2023-02-28,,低,78.1,3.01,53.9,1540
INS037381,2023-01-08,B区,座椅系统,结构,77,正常,2022-10-29,2023-03-09,,低,43.1,3.41,49.5,2634
INS037382,2023-01-08,B区,空调机组,暖通,79,正常,2022-08-12,2023-03-17,,低,38.5,3.62,96.6,1646
INS037383,2023-01-08,B区,照明系统,电气,79,正常,2022-08-06,2023-03-27,,低,50.7,1.57,41.8,1368
INS037384,2023-01-08,B区,消防喷淋,消防,85,正常,2022-08-15,2023-03-03,,低,38.7,0.94,13.4,2287
INS037385,2023-01-08,B区,监控摄像头,安防,80,正常,2022-07-28,2023-02-19,,低,30.4,2.13,17.9,1508
INS037386,2023-01-08,B区,通风管道,暖通,71,正常,2022-07-30,2023-02-07,,低,49.7,4.87,75.4,1558
INS037387,2023-01-08,B区,应急照明,电气,90,正常,2022-10-14,2023-04-01,,低,55.9,1.41,27.9,2442
INS037388,2023-01-08,B区,排水系统,结构,73,正常,2022-10-19,2023-02-24,,低,18.6,2.72,23.3,3171
INS037389,2023-01-08,B区,隔音墙板,结构,77,正常,2022-11-03,2023-03-29,,低,30.3,2.02,29.7,3591
INS037390,2023-01-08,B区,电子显示屏,电气,74,正常,2022-09-29,2023-03-25,,低,55.4,2.71,42.4,1825
INS037391,2023-01-08,C区,座椅系统,结构,81,正常,2022-10-06,2023-03-13,,低,38.7,2.02,20.8,3384
INS037392,2023-01-08,C区,空调机组,暖通,67,预警,2022-08-08,2023-03-21,,低,45.6,2.6,94.5,1510
INS037393,2023-01-08,C区,照明系统,电气,77,正常,2022-08-03,2023-02-12,,低,63.8,2.09,61.4,1954
INS037394,2023-01-08,C区,消防喷淋,消防,79,正常,2022-08-25,2023-02-25,,低,29.7,2.13,26.7,1851
INS037395,2023-01-08,C区,监控摄像头,安防,72,正常,2022-10-12,2023-04-07,,低,42.8,1.94,11.1,770
INS037396,2023-01-08,C区,通风管道,暖通,64,预警,2022-10-07,2023-03-29,,低,46.2,4.41,95.1,1332
INS037397,2023-01-08,C区,应急照明,电气,82,正常,2022-07-26,2023-03-28,,低,64.4,1.14,65.5,1899
INS037398,2023-01-08,C区,排水系统,结构,75,正常,2022-10-27,2023-02-24,,低,50.9,1.31,17.6,3193
INS037399,2023-01-08,C区,隔音墙板,结构,81,正常,2022-08-13,2023-02-17,,低,23.7,0.67,29.0,3713
INS037400,2023-01-08,C区,电子显示屏,电气,74,正常,2022-10-06,2023-02-11,,低,45.4,1.43,73.9,2052
INS037401,2023-01-08,VIP区,座椅系统,结构,81,正常,2022-10-17,2023-03-31,,低,33.4,1.64,29.7,2152
INS037402,2023-01-08,VIP区,空调机组,暖通,71,正常,2022-07-24,2023-02-26,,低,49.6,4.71,58.7,1512
INS037403,2023-01-08,VIP区,照明系统,电气,76,正常,2022-10-29,2023-03-30,,低,60.1,1.02,50.5,1254
INS037404,2023-01-08,VIP区,消防喷淋,消防,79,正常,2022-10-11,2023-03-27,,低,38.6,2.07,24.9,1691
INS037405,2023-01-08,VIP区,监控摄像头,安防,75,正常,2022-09-26,2023-03-14,,低,35.8,0.89,9.0,868
